SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,133 Bridle Way,Fort Lee,NJ,07024,1995000,4,4.5,Fort Lee,,12558,,142,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/133-Bridle-Way-07024/home/35734450,NJMLS,20013707,N,Y,40.8350995,-73.9806613
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #1609,Fort Lee,NJ,07024,449000,1,1.5,Fort Lee,,,,148,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-1609/home/35667877,NJMLS,20013374,N,Y,40.8481257,-73.9659304
MLS Listing,,Condo/Co-op,2150 Center Ave Unit 12D,Fort Lee,NJ,07024,219000,1,1.5,Fort Lee,1200,,,159,183,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2150-Center-Ave-07024/unit-12D/home/171223581,NJMLS,20012602,N,Y,40.8562082,-73.968953
MLS Listing,,Condo/Co-op,900 Palisade Ave #2402,Fort Lee,NJ,07024,575000,2,1.5,Fort Lee,1680,,,165,342,,Active,,,http://www.redfin.com/NJ/Fort-Lee/900-Palisade-Ave-07024/unit-2402/home/35901120,NJMLS,20012186,N,Y,40.8302361,-73.9789667
MLS Listing,,Condo/Co-op,3 Horizon Rd #1026,Fort Lee,NJ,07024,149999,1,1.0,Fort Lee,843,,,168,178,,Active,,,http://www.redfin.com/NJ/Fort-Lee/3-Horizon-Rd-07024/unit-1026/home/171167449,NJMLS,20012039,N,Y,40.8417607,-73.972213
MLS Listing,,Condo/Co-op,1530 Palisade Ave Unit 18P,Fort Lee,NJ,07024,447000,2,1.5,Fort Lee,1300,,,169,344,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1530-Palisade-Ave-07024/unit-18P/home/171157243,NJMLS,20011915,N,Y,40.8469437,-73.9688571
MLS Listing,,Condo/Co-op,229 Washington Ave #9,Fort Lee,NJ,07024,239900,1,1.0,Fort Lee,,,,169,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/229-Washington-Ave-07024/unit-9/home/35739215,NJMLS,20011823,N,Y,40.865199,-73.9628462
MLS Listing,,Condo/Co-op,200 Old Palisade Rd Unit 1B,Fort Lee,NJ,07024,498000,2,2.0,Fort Lee,,,,175,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/200-Old-Palisade-Rd-07024/unit-1B/home/35661997,NJMLS,20011095,N,Y,40.8481849,-73.9675296
MLS Listing,,Condo/Co-op,200 Old Palisade Rd Unit 17D,Fort Lee,NJ,07024,400000,1,1.5,Fort Lee,,,,176,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/200-Old-Palisade-Rd-07024/unit-17D/home/35661803,NJMLS,20010955,N,Y,40.8481849,-73.9675296
MLS Listing,,Condo/Co-op,555 North Ave Unit 26M,Fort Lee,NJ,07024,199000,2,2.0,Fort Lee,975,,,177,204,,Active,,,http://www.redfin.com/NJ/Fort-Lee/555-North-Ave-07024/unit-26M/home/171060705,NJMLS,20010855,N,Y,40.8539526,-73.9823601
MLS Listing,,Condo/Co-op,2150 Center Ave Unit 12B,Fort Lee,NJ,07024,265000,2,2.5,Fort Lee,1425,,,177,186,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2150-Center-Ave-07024/unit-12B/home/171053643,NJMLS,20010654,N,Y,40.8562082,-73.968953
MLS Listing,,Multi-Family (2-4 Unit),1079 Palisade Ave,Fort Lee,NJ,07024,1500000,2,2.0,Fort Lee,,,,179,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1079-Palisade-Ave-07024/home/35734527,NJMLS,20010283,N,Y,40.8343631,-73.978733
MLS Listing,,Condo/Co-op,1545 12th St,Fort Lee,NJ,07024,819000,3,3.0,Fort Lee,,,,179,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1545-12th-St-07024/home/144017860,NJMLS,20010225,N,Y,40.851251,-73.9788142
MLS Listing,,Condo/Co-op,2200 N Central Rd Unit 10 H,Fort Lee,NJ,07024,269000,2,2.0,Fort Lee,1550,,,182,174,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2200-N-Central-Rd-07024/unit-10-H/home/171026923,NJMLS,20009933,N,Y,40.8575931,-73.9629134
MLS Listing,,Condo/Co-op,1265 15th St Unit 5A,Fort Lee,NJ,07024,495000,2,2.0,Fort Lee,1780,,,186,278,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1265-15th-St-07024/unit-5A/home/35735084,NJMLS,20009149,N,Y,40.8431472,-73.9835998
MLS Listing,,Condo/Co-op,800 Palisade Ave #205,Fort Lee,NJ,07024,455000,2,2.5,Fort Lee,1805,,,187,252,,Active,,,http://www.redfin.com/NJ/Fort-Lee/800-Palisade-Ave-07024/unit-205/home/35733957,NJMLS,20008905,N,Y,40.8297002,-73.979369
MLS Listing,,Condo/Co-op,1018 Palisade Ave Ph 14,Fort Lee,NJ,07024,499000,3,2.0,Fort Lee,1849,,,187,270,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1018-Palisade-Ave-07024/unit-14/home/35733921,NJMLS,20008868,N,Y,40.831292,-73.9785817
MLS Listing,,Condo/Co-op,1512 Palisade Ave Unit 12B,Fort Lee,NJ,07024,999000,2,2.5,Fort Lee,2000,,,189,500,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1512-Palisade-Ave-07024/unit-12B/home/35736100,NJMLS,20008715,N,Y,40.8457311,-73.970055
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #1704,Fort Lee,NJ,07024,400000,1,1.5,Fort Lee,,,,189,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-1704/home/35667759,NJMLS,20008678,N,Y,40.8480997,-73.9658272
MLS Listing,,Condo/Co-op,501 Linwood Dr Unit 3-E,Fort Lee,NJ,07024,129900,1,1.0,Fort Lee,,,,190,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/501-Linwood-Dr-07024/unit-3-E/home/170676345,NJMLS,20008486,N,Y,40.8627284,-73.9713391
MLS Listing,,Condo/Co-op,2150 Center Ave Unit 18D,Fort Lee,NJ,07024,185000,1,1.5,Fort Lee,1200,,,192,154,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2150-Center-Ave-07024/unit-18D/home/170664942,NJMLS,20008069,N,Y,40.8562082,-73.968953
MLS Listing,,Condo/Co-op,2100 Linwood Ave Unit 6B,Fort Lee,NJ,07024,225000,2,2.0,Fort Lee,,,,196,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2100-Linwood-Ave-07024/unit-6B/home/170620320,NJMLS,20007630,N,Y,40.8551704,-73.972764
MLS Listing,,Condo/Co-op,4 Horizon Rd Ph 2,Fort Lee,NJ,07024,349000,2,3.5,Fort Lee,4400,,,200,79,,Active,,,http://www.redfin.com/NJ/Fort-Lee/4-Horizon-Rd-07024/unit-2/home/145604446,NJMLS,20006902,N,Y,40.8429285,-73.9717539
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #1601,Fort Lee,NJ,07024,290000,1,1.0,Fort Lee,,,,200,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-1601/home/35667869,NJMLS,20006805,N,Y,40.8481258,-73.9660423
MLS Listing,,Single Family Residential,1138 Palisade Ave,Fort Lee,NJ,07024,1148000,6,5.0,Fort Lee,,11252,,203,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1138-Palisade-Ave-07024/home/35734749,NJMLS,20006543,N,Y,40.8360796,-73.9779295
MLS Listing,,Single Family Residential,1068 Dearborn Rd,Fort Lee,NJ,07024,1650000,5,6.0,Fort Lee,,9601,,204,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1068-Dearborn-Rd-07024/home/35734518,NJMLS,20006297,N,Y,40.8340684,-73.980349
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #1713,Fort Lee,NJ,07024,290000,1,1.0,Fort Lee,797,,,207,364,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-1713/home/35667768,NJMLS,20005793,N,Y,40.8480908,-73.9657179
MLS Listing,,Condo/Co-op,1600 Parker Ave Unit 12G,Fort Lee,NJ,07024,530000,3,2.5,Fort Lee,1996,,,207,266,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1600-Parker-Ave-07024/unit-12G/home/167959424,NJMLS,20005663,N,Y,40.8478531,-73.9684479
MLS Listing,,Condo/Co-op,2000 Linwood Ave Unit 23S,Fort Lee,NJ,07024,389000,2,2.0,Fort Lee,,,,210,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2000-Linwood-Ave-07024/unit-23S/home/144018419,NJMLS,20005361,N,Y,40.8539851,-73.9739119
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #3214,Fort Lee,NJ,07024,348888,1,1.0,Fort Lee,,,,211,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-3214/home/35667622,NJMLS,20005208,N,Y,40.8481661,-73.9655186
MLS Listing,,Condo/Co-op,5 Horizon Rd #1802,Fort Lee,NJ,07024,250000,3,2.5,Fort Lee,2100,,,214,119,,Active,,,http://www.redfin.com/NJ/Fort-Lee/5-Horizon-Rd-07024/unit-1802/home/170490738,NJMLS,20004676,N,Y,40.8398874,-73.9731314
MLS Listing,,Single Family Residential,1041 Arcadian Way,Fort Lee,NJ,07024,1799000,5,4.5,Fort Lee,,12001,,214,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1041-Arcadian-Way-07024/home/35734479,NJMLS,20004621,N,Y,40.8318493,-73.9762564
MLS Listing,,Single Family Residential,1166 Briar Way,Fort Lee,NJ,07024,1795000,5,6.5,Fort Lee,,7575,,214,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1166-Briar-Way-07024/home/35734785,NJMLS,20004483,N,Y,40.8366042,-73.9767838
MLS Listing,,Condo/Co-op,5 Horizon Rd #1908,Fort Lee,NJ,07024,85000,1,1.0,Fort Lee,1317,,,215,65,,Active,,,http://www.redfin.com/NJ/Fort-Lee/5-Horizon-Rd-07024/unit-1908/home/170485337,NJMLS,20004431,N,Y,40.8398874,-73.9731314
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #0607,Fort Lee,NJ,07024,463000,2,2.0,Fort Lee,,,,216,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-607/home/35667176,NJMLS,20004407,N,Y,40.8482003,-73.9664621
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #2607,Fort Lee,NJ,07024,559000,2,2.5,Fort Lee,1366,,,217,409,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-2607/home/35667911,NJMLS,20004219,N,Y,40.8480814,-73.9660461
MLS Listing,,Condo/Co-op,2348 Linwood Ave Unit 2L,Fort Lee,NJ,07024,299000,1,1.0,Fort Lee,850,,,221,352,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2348-Linwood-Ave-07024/unit-2L/home/35738918,NJMLS,20003656,N,Y,40.862175,-73.966189
MLS Listing,,Condo/Co-op,555 North Ave Unit 26-S,Fort Lee,NJ,07024,284900,3,2.0,Fort Lee,1425,,,221,200,,Active,,,http://www.redfin.com/NJ/Fort-Lee/555-North-Ave-07024/unit-26-S/home/145269526,NJMLS,20003515,N,Y,40.8539526,-73.9823601
MLS Listing,,Condo/Co-op,1512 Palisade Ave Unit J + K,Fort Lee,NJ,07024,1950000,3,4.5,Fort Lee,4438,,,224,439,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1512-Palisade-Ave-07024/unit-J-K/home/170433026,NJMLS,20003326,N,Y,40.8457311,-73.970055
MLS Listing,,Condo/Co-op,1500 Palisade Ave Unit 25F,Fort Lee,NJ,07024,598000,2,2.5,Fort Lee,,,,227,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1500-Palisade-Ave-07024/unit-25F/home/168627038,NJMLS,20002712,N,Y,40.8449251,-73.9714325
MLS Listing,,Condo/Co-op,4 Horizon Rd #1432,Fort Lee,NJ,07024,245000,2,2.0,Fort Lee,,,,234,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/4-Horizon-Rd-07024/unit-1432/home/170279902,NJMLS,20001694,N,Y,40.8429285,-73.9717539
MLS Listing,,Condo/Co-op,555 North Ave Unit 10H,Fort Lee,NJ,07024,219000,2,2.0,Fort Lee,1075,,,244,204,,Active,,,http://www.redfin.com/NJ/Fort-Lee/555-North-Ave-07024/unit-10H/home/170213460,NJMLS,20000524,N,Y,40.8539526,-73.9823601
MLS Listing,,Condo/Co-op,4 Horizon Rd #1206,Fort Lee,NJ,07024,95000,1,1.0,Fort Lee,845,,,247,112,,Active,,,http://www.redfin.com/NJ/Fort-Lee/4-Horizon-Rd-07024/unit-1206/home/103625499,NJMLS,20000050,N,Y,40.8429285,-73.9717539
MLS Listing,,Condo/Co-op,2000 Linwood Ave Unit 22K,Fort Lee,NJ,07024,429000,2,2.0,Fort Lee,1290,,,247,333,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2000-Linwood-Ave-07024/unit-22K/home/100383860,NJMLS,20000044,N,Y,40.8539851,-73.9739119
MLS Listing,,Condo/Co-op,2000 Linwood Ave Unit 14 A,Fort Lee,NJ,07024,369000,2,2.0,Fort Lee,,,,258,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2000-Linwood-Ave-07024/unit-14A/home/92912115,NJMLS,1955289,N,Y,40.8539851,-73.9739119
MLS Listing,,Single Family Residential,1040 Arcadian Way,Fort Lee,NJ,07024,7000000,5,7.0,Fort Lee,,33705,,260,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1040-Arcadian-Way-07024/home/35661917,NJMLS,1955123,N,Y,40.8313197,-73.9752079
MLS Listing,,Condo/Co-op,499 Catherine St Unit B,Fort Lee,NJ,07024,639888,3,3.5,Fort Lee,,,,275,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/499-Catherine-St-07024/unit-B/home/144017858,NJMLS,1953648,N,Y,40.8548409,-73.9789855
MLS Listing,,Condo/Co-op,100 Old Palisade Rd #1112,Fort Lee,NJ,07024,349000,1,1.0,Fort Lee,,,,283,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/100-Old-Palisade-Rd-07024/unit-1112/home/35667827,NJMLS,1952880,N,Y,40.8482035,-73.9655552
MLS Listing,,Condo/Co-op,2100 Linwood Ave Unit 23R,Fort Lee,NJ,07024,159000,1,1.0,Fort Lee,,,,295,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2100-Linwood-Ave-07024/unit-23-R/home/87925479,NJMLS,1951522,N,Y,40.8551704,-73.972764
MLS Listing,,Condo/Co-op,800 Palisade Ave Unit 22E,Fort Lee,NJ,07024,1300000,3,2.5,Fort Lee,2326,,,296,559,,Active,,,http://www.redfin.com/NJ/Fort-Lee/800-Palisade-Ave-07024/unit-22E/home/35733852,NJMLS,1951436,N,Y,40.8297882,-73.9792678
MLS Listing,,Condo/Co-op,6 Horizon Rd #509,Fort Lee,NJ,07024,110000,1,1.0,Fort Lee,,,,298,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/6-Horizon-Rd-07024/unit-509/home/169775568,NJMLS,1951109,N,Y,40.8407802,-73.9731773
MLS Listing,,Single Family Residential,2165 Jones Rd,Fort Lee,NJ,07024,805000,4,3.5,Fort Lee,,7601,,305,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2165-Jones-Rd-07024/home/35738079,NJMLS,1950227,N,Y,40.8621395,-73.9770571
MLS Listing,,Condo/Co-op,2100 Linwood Ave Unit 12V,Fort Lee,NJ,07024,365000,3,2.0,Fort Lee,,,,308,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2100-Linwood-Ave-07024/unit-12V/home/169633602,NJMLS,1949887,N,Y,40.8551704,-73.972764
MLS Listing,,Condo/Co-op,1018 Palisade Ave #2,Fort Lee,NJ,07024,598000,3,3.0,Fort Lee,2209,,,309,271,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1018-Palisade-Ave-07024/unit-2/home/35733931,NJMLS,1949746,N,Y,40.831281,-73.9781713
MLS Listing,,Single Family Residential,224 Dorincourt Rd,Fort Lee,NJ,07024,1800000,7,5.5,Fort Lee,,9749,,316,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/224-Dorincourt-Rd-07024/home/35734432,NJMLS,1948794,N,Y,40.8356628,-73.9797431
MLS Listing,,Single Family Residential,70 Mcelroy Ave,Fort Lee,NJ,07024,1249000,6,5.0,Fort Lee,,6500,,337,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/70-McElroy-Ave-07024/home/35735265,NJMLS,1945929,N,Y,40.8386129,-73.9762306
MLS Listing,,Condo/Co-op,1600 Parker Ave Unit 31G,Fort Lee,NJ,07024,523000,3,2.5,Fort Lee,,,,337,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1600-Parker-Ave-07024/unit-31G/home/169265842,NJMLS,1945840,N,Y,40.8478531,-73.9684479
MLS Listing,,Single Family Residential,76 Euclid Rd,Fort Lee,NJ,07024,1550000,4,4.5,Fort Lee,,12075,,339,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/76-Euclid-Rd-07024/home/35734772,NJMLS,1945469,N,Y,40.8370323,-73.9774474
MLS Listing,,Condo/Co-op,1563 Center Ave Unit gc,Fort Lee,NJ,07024,225000,2,1.0,Fort Lee,,,,367,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1563-Center-Ave-07024/unit-gc/home/168863895,NJMLS,1940716,N,Y,40.8496722,-73.9750523
MLS Listing,,Condo/Co-op,900 PALISADE AVE 2304,Fort Lee Boro,NJ,07024-4100,545000,2,2.5,Royal Buckingham,,85377,1990,371,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/900-Palisade-Ave-07024/unit-2304/home/35734305,GSMLS,3583718,N,Y,40.8303406,-73.978872
MLS Listing,,Condo/Co-op,2100 Linwood Ave Unit 3-X,Fort Lee,NJ,07024,149000,1,1.0,Fort Lee,,,,379,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/2100-Linwood-Ave-07024/unit-3-X/home/168700208,NJMLS,1939417,N,Y,40.8551704,-73.972764
MLS Listing,,Condo/Co-op,5 Horizon Rd Unit 206-207,Fort Lee,NJ,07024,89000,2,2.0,Fort Lee,,,,414,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/5-Horizon-Rd-07024/unit-206-207/home/113430912,NJMLS,1934157,N,Y,40.8398874,-73.9731314
MLS Listing,,Condo/Co-op,200 Old Palisade Rd Unit TH2,Fort Lee,NJ,07024,648000,2,2.0,Fort Lee,,,,536,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/200-Old-Palisade-Rd-07024/unit-TH2/home/35662413,NJMLS,1910964,N,Y,40.8482449,-73.9672111
MLS Listing,,Condo/Co-op,1600 Parker Ave Unit 7/8F,Fort Lee,NJ,07024,495000,3,2.5,Fort Lee,2340,,,577,212,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1600-Parker-Ave-07024/unit-7-8F/home/160392299,NJMLS,1904663,N,Y,40.8478531,-73.9684479
MLS Listing,,Condo/Co-op,1512 Palisade Ave Unit 19K,Fort Lee,NJ,07024,875000,2,2.5,Fort Lee,1638,,,816,534,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1512-Palisade-Ave-07024/unit-19K/home/35901797,NJMLS,1824263,N,Y,40.8457311,-73.970055
MLS Listing,,Single Family Residential,1 State Rt 5,Fort Lee,NJ,07024,2925000,6,6.5,Fort Lee,,9874,,889,,,Active,,,http://www.redfin.com/NJ/Fort-Lee/1-NJ-5-07024/home/105446228,NJMLS,1811739,N,Y,40.8298601,-73.976198
